"ad identifier (state, year, race, sponsor, candidate, seconds pro, seconds con)",url,candidate,sponsor,network,date_time (UTC),date_time (EDT),Date,Time,"seconds

into program",identifier,party or PAC,State,Office,Pro / seconds,Con / seconds
PA_2014_Gov_Tom_Wolf_for_Governor_Tom_Corbett_(con)_pro_0_con_30_#3,https://archive.org/details/WPVI_20141007_100000_Action_News#start/3486.8/end/3516.6,Tom Corbett (con),Tom Wolf for Governor,WPVI,20141007_100000,20141007_060000,"October 7, 2014",6:00 AM,3487,WPVI_20141007_100000_Action_News#start/3486.8/end/3516.6,D,PA,Governor,0,30
PA_2014_Gov_Tom_Wolf_for_Governor_Tom_Wolf_(pro)_pro_30_con_0_#4,https://archive.org/details/WTXF_20141007_100000_Fox_29_Morning_News_at_6a#start/1777.4/end/1807.4,Tom Wolf (pro),Tom Wolf for Governor,WTXF,20141007_100000,20141007_060000,"October 7, 2014",6:00 AM,1777,WTXF_20141007_100000_Fox_29_Morning_News_at_6a#start/1777.4/end/1807.4,D,PA,Governor,30,0
PA_2014_Gov_Tom_Wolf_for_Governor_Tom_Wolf_(pro)_pro_30_con_0_#4,https://archive.org/details/WTXF_20141007_100000_Fox_29_Morning_News_at_6a#start/1778.0/end/1808.9,Tom Wolf (pro),Tom Wolf for Governor,WTXF,20141007_100000,20141007_060000,"October 7, 2014",6:00 AM,1778,WTXF_20141007_100000_Fox_29_Morning_News_at_6a#start/1778.0/end/1808.9,D,PA,Governor,30,0
PA_2014_Gov_Tom_Wolf_for_Governor_Tom_Wolf_(pro)_pro_30_con_0_#4,https://archive.org/details/KYW_20141007_100000_Eyewitness_News_at_6#start/3248.5/end/3279.0,Tom Wolf (pro),Tom Wolf for Governor,KYW,20141007_100000,20141007_060000,"October 7, 2014",6:00 AM,3249,KYW_20141007_100000_Eyewitness_News_at_6#start/3248.5/end/3279.0,D,PA,Governor,30,0
PA_2014_Gov_Tom_Wolf_for_Governor_Tom_Wolf_(pro)_pro_30_con_0_#4,https://archive.org/details/KYW_20141007_100000_Eyewitness_News_at_6#start/3248.9/end/3278.7,Tom Wolf (pro),Tom Wolf for Governor,KYW,20141007_100000,20141007_060000,"October 7, 2014",6:00 AM,3249,KYW_20141007_100000_Eyewitness_News_at_6#start/3248.9/end/3278.7,D,PA,Governor,30,0
PA_2014_State_Senate_26th_Kane_for_Senate_Tom_McGarrigle_(con)_pro_0_con_30_#1,https://archive.org/details/KYW_20141007_100000_Eyewitness_News_at_6#start/1076.9/end/1107.6,Tom McGarrigle (con),Kane for Senate,KYW,20141007_100000,20141007_060000,"October 7, 2014",6:00 AM,1077,KYW_20141007_100000_Eyewitness_News_at_6#start/1076.9/end/1107.6,D,PA,State Senate 26th District,0,30
PA_2014_State_Senate_26th_Kane_for_Senate_Tom_McGarrigle_(con)_pro_0_con_30_#1,https://archive.org/details/WCAU_20141007_100000_NBC_10_News_Today_at_600a#start/1626.2/end/1656.7,Tom McGarrigle (con),Kane for Senate,WCAU,20141007_100000,20141007_060000,"October 7, 2014",6:00 AM,1626,WCAU_20141007_100000_NBC_10_News_Today_at_600a#start/1626.2/end/1656.7,D,PA,State Senate 26th District,0,30
PA_2014_State_Senate_26th_Kane_for_Senate_Tom_McGarrigle_(con)_pro_0_con_30_#1,https://archive.org/details/WPVI_20141007_100000_Action_News#start/2903.0/end/2932.8,Tom McGarrigle (con),Kane for Senate,WPVI,20141007_100000,20141007_060000,"October 7, 2014",6:00 AM,2903,WPVI_20141007_100000_Action_News#start/2903.0/end/2932.8,D,PA,State Senate 26th District,0,30
PA_2014_State_Senate_26th_McGarrigle_for_State_Senate_John_Kane_(con)_pro_0_con_30_#1,https://archive.org/details/KYW_20141007_100000_Eyewitness_News_at_6#start/1333.7/end/1364.2,John Kane (con),Tom McGarrigle for State Senate,KYW,20141007_100000,20141007_060000,"October 7, 2014",6:00 AM,1334,KYW_20141007_100000_Eyewitness_News_at_6#start/1333.7/end/1364.2,R,PA,State Senate 26th District,0,30
PA_2014_State_Senate_26th_McGarrigle_for_State_Senate_John_Kane_(con)_pro_0_con_30_#1,https://archive.org/details/WCAU_20141007_100000_NBC_10_News_Today_at_600a#start/1388.7/end/1418.9,John Kane (con),Tom McGarrigle for State Senate,WCAU,20141007_100000,20141007_060000,"October 7, 2014",6:00 AM,1389,WCAU_20141007_100000_NBC_10_News_Today_at_600a#start/1388.7/end/1418.9,R,PA,State Senate 26th District,0,30
PA_2014_State_Senate_26th_McGarrigle_for_State_Senate_John_Kane_(con)_pro_0_con_30_#1,https://archive.org/details/WPVI_20141007_100000_Action_News#start/3255.7/end/3286.3,John Kane (con),Tom McGarrigle for State Senate,WPVI,20141007_100000,20141007_060000,"October 7, 2014",6:00 AM,3256,WPVI_20141007_100000_Action_News#start/3255.7/end/3286.3,R,PA,State Senate 26th District,0,30
DE_2014_Senate_Chris_Coons_for_Delaware_Chris_Coons_(pro)_pro_30_con_0_#2,https://archive.org/details/WTXF_20141007_100000_Fox_29_Morning_News_at_6a#start/502.5/end/532.9,Chris Coons (pro),Chris Coons for Delaware,WTXF,20141007_100000,20141007_060000,"October 7, 2014",6:00 AM,503,WTXF_20141007_100000_Fox_29_Morning_News_at_6a#start/502.5/end/532.9,D,DE,U.S. Senate,30,0
DE_2014_Senate_Chris_Coons_for_Delaware_Chris_Coons_(pro)_pro_30_con_0_#2,https://archive.org/details/WTXF_20141007_100000_Fox_29_Morning_News_at_6a#start/1658.6/end/1687.6,Chris Coons (pro),Chris Coons for Delaware,WTXF,20141007_100000,20141007_060000,"October 7, 2014",6:00 AM,1659,WTXF_20141007_100000_Fox_29_Morning_News_at_6a#start/1658.6/end/1687.6,D,DE,U.S. Senate,30,0
DE_2014_Senate_Chris_Coons_for_Delaware_Chris_Coons_(pro)_pro_30_con_0_#2,https://archive.org/details/WCAU_20141007_100000_NBC_10_News_Today_at_600a#start/2442.4/end/2472.3,Chris Coons (pro),Chris Coons for Delaware,WCAU,20141007_100000,20141007_060000,"October 7, 2014",6:00 AM,2442,WCAU_20141007_100000_NBC_10_News_Today_at_600a#start/2442.4/end/2472.3,D,DE,U.S. Senate,30,0
DE_2014_Senate_Chris_Coons_for_Delaware_Chris_Coons_(pro)_pro_30_con_0_#2,https://archive.org/details/KYW_20141007_100000_Eyewitness_News_at_6#start/3483.7/end/3514.2,Chris Coons (pro),Chris Coons for Delaware,KYW,20141007_100000,20141007_060000,"October 7, 2014",6:00 AM,3484,KYW_20141007_100000_Eyewitness_News_at_6#start/3483.7/end/3514.2,D,DE,U.S. Senate,30,0
NJ_2014_CD1_Donald_Norcross_for_Congress_Donald_Norcross_(pro)_pro_30_con_0_#1,https://archive.org/details/WTXF_20141007_110000_Good_Day_Philadelphia#start/2504.8/end/2534.3,Donald Norcross (pro),Donald Norcross for Congress,WTXF,20141007_110000,20141007_070000,"October 7, 2014",7:00 AM,2505,WTXF_20141007_110000_Good_Day_Philadelphia#start/2504.8/end/2534.3,D,NJ,U.S. House of Representatives - Congressional District 1,30,0
NJ_2014_CD1_Donald_Norcross_for_Congress_Donald_Norcross_(pro)_pro_30_con_0_#1,https://archive.org/details/KYW_20141007_110000_CBS_This_Morning#start/4739.4/end/4770.2,Donald Norcross (pro),Donald Norcross for Congress,KYW,20141007_110000,20141007_070000,"October 7, 2014",7:00 AM,4739,KYW_20141007_110000_CBS_This_Morning#start/4739.4/end/4770.2,D,NJ,U.S. House of Representatives - Congressional District 1,30,0
NJ_2014_CD1_Donald_Norcross_for_Congress_Donald_Norcross_(pro)_pro_30_con_0_#1,https://archive.org/details/WTXF_20141007_110000_Good_Day_Philadelphia#start/4906.4/end/4936.0,Donald Norcross (pro),Donald Norcross for Congress,WTXF,20141007_110000,20141007_070000,"October 7, 2014",7:00 AM,4906,WTXF_20141007_110000_Good_Day_Philadelphia#start/4906.4/end/4936.0,D,NJ,U.S. House of Representatives - Congressional District 1,30,0
NJ_2014_CD1_Donald_Norcross_for_Congress_Donald_Norcross_(pro)_pro_30_con_0_#1,https://archive.org/details/WPVI_20141007_110000_Good_Morning_America#start/5360.6/end/5390.8,Donald Norcross (pro),Donald Norcross for Congress,WPVI,20141007_110000,20141007_070000,"October 7, 2014",7:00 AM,5361,WPVI_20141007_110000_Good_Morning_America#start/5360.6/end/5390.8,D,NJ,U.S. House of Representatives - Congressional District 1,30,0
NJ_2014_CD1_Donald_Norcross_for_Congress_Donald_Norcross_(pro)_pro_30_con_0_#1,https://archive.org/details/WTXF_20141007_110000_Good_Day_Philadelphia#start/5944.4/end/5974.7,Donald Norcross (pro),Donald Norcross for Congress,WTXF,20141007_110000,20141007_070000,"October 7, 2014",7:00 AM,5944,WTXF_20141007_110000_Good_Day_Philadelphia#start/5944.4/end/5974.7,D,NJ,U.S. House of Representatives - Congressional District 1,30,0
PA_2014_Gov_Tom_Corbett_for_Governor_Tom_Wolf_(con)_pro_0_con_30_#3,https://archive.org/details/WTXF_20141007_110000_Good_Day_Philadelphia#start/1258.3/end/1288.2,Tom Wolf (con),Tom Corbett For Governor,WTXF,20141007_110000,20141007_070000,"October 7, 2014",7:00 AM,1258,WTXF_20141007_110000_Good_Day_Philadelphia#start/1258.3/end/1288.2,R,PA,Governor,0,30
PA_2014_Gov_Tom_Corbett_for_Governor_Tom_Wolf_(con)_pro_0_con_30_#3,https://archive.org/details/KYW_20141007_110000_CBS_This_Morning#start/5308.7/end/5339.4,Tom Wolf (con),Tom Corbett For Governor,KYW,20141007_110000,20141007_070000,"October 7, 2014",7:00 AM,5309,KYW_20141007_110000_CBS_This_Morning#start/5308.7/end/5339.4,R,PA,Governor,0,30
PA_2014_Gov_Tom_Corbett_for_Governor_Tom_Wolf_(con)_pro_0_con_30_#3,https://archive.org/details/WPVI_20141007_110000_Good_Morning_America#start/6871.1/end/6901.5,Tom Wolf (con),Tom Corbett For Governor,WPVI,20141007_110000,20141007_070000,"October 7, 2014",7:00 AM,6871,WPVI_20141007_110000_Good_Morning_America#start/6871.1/end/6901.5,R,PA,Governor,0,30
PA_2014_Gov_Tom_Wolf_for_Governor_Tom_Corbett_(con)_pro_0_con_30_#3,https://archive.org/details/WTXF_20141007_110000_Good_Day_Philadelphia#start/3251.9/end/3281.8,Tom Corbett (con),Tom Wolf for Governor,WTXF,20141007_110000,20141007_070000,"October 7, 2014",7:00 AM,3252,WTXF_20141007_110000_Good_Day_Philadelphia#start/3251.9/end/3281.8,D,PA,Governor,0,30
PA_2014_Gov_Tom_Wolf_for_Governor_Tom_Corbett_(con)_pro_0_con_30_#3,https://archive.org/details/KYW_20141007_110000_CBS_This_Morning#start/3538.5/end/3568.9,Tom Corbett (con),Tom Wolf for Governor,KYW,20141007_110000,20141007_070000,"October 7, 2014",7:00 AM,3539,KYW_20141007_110000_CBS_This_Morning#start/3538.5/end/3568.9,D,PA,Governor,0,30
PA_2014_Gov_Tom_Wolf_for_Governor_Tom_Corbett_(con)_pro_0_con_30_#3,https://archive.org/details/WPVI_20141007_110000_Good_Morning_America#start/6470.5/end/6500.0,Tom Corbett (con),Tom Wolf for Governor,WPVI,20141007_110000,20141007_070000,"October 7, 2014",7:00 AM,6471,WPVI_20141007_110000_Good_Morning_America#start/6470.5/end/6500.0,D,PA,Governor,0,30
PA_2014_Gov_Tom_Wolf_for_Governor_Tom_Wolf_(pro)_pro_30_con_0_#4,https://archive.org/details/WPVI_20141007_110000_Good_Morning_America#start/3556.4/end/3584.5,Tom Wolf (pro),Tom Wolf for Governor,WPVI,20141007_110000,20141007_070000,"October 7, 2014",7:00 AM,3556,WPVI_20141007_110000_Good_Morning_America#start/3556.4/end/3584.5,D,PA,Governor,30,0
PA_2014_Gov_Tom_Wolf_for_Governor_Tom_Wolf_(pro)_pro_30_con_0_#4,https://archive.org/details/WPVI_20141007_110000_Good_Morning_America#start/3556.0/end/3585.4,Tom Wolf (pro),Tom Wolf for Governor,WPVI,20141007_110000,20141007_070000,"October 7, 2014",7:00 AM,3556,WPVI_20141007_110000_Good_Morning_America#start/3556.0/end/3585.4,D,PA,Governor,30,0
PA_2014_Gov_Tom_Wolf_for_Governor_Tom_Wolf_(pro)_pro_30_con_0_#4,https://archive.org/details/WTXF_20141007_110000_Good_Day_Philadelphia#start/5794.6/end/5824.3,Tom Wolf (pro),Tom Wolf for Governor,WTXF,20141007_110000,20141007_070000,"October 7, 2014",7:00 AM,5795,WTXF_20141007_110000_Good_Day_Philadelphia#start/5794.6/end/5824.3,D,PA,Governor,30,0
PA_2014_State_Senate_26th_Kane_for_Senate_Tom_McGarrigle_(con)_pro_0_con_30_#1,https://archive.org/details/WTXF_20141007_110000_Good_Day_Philadelphia#start/2788.2/end/2818.1,Tom McGarrigle (con),Kane for Senate,WTXF,20141007_110000,20141007_070000,"October 7, 2014",7:00 AM,2788,WTXF_20141007_110000_Good_Day_Philadelphia#start/2788.2/end/2818.1,D,PA,State Senate 26th District,0,30
PA_2014_State_Senate_26th_Kane_for_Senate_Tom_McGarrigle_(con)_pro_0_con_30_#1,https://archive.org/details/WTXF_20141007_110000_Good_Day_Philadelphia#start/4831.1/end/4861.0,Tom McGarrigle (con),Kane for Senate,WTXF,20141007_110000,20141007_070000,"October 7, 2014",7:00 AM,4831,WTXF_20141007_110000_Good_Day_Philadelphia#start/4831.1/end/4861.0,D,PA,State Senate 26th District,0,30
PA_2014_State_Senate_26th_Kane_for_Senate_Tom_McGarrigle_(con)_pro_0_con_30_#1,https://archive.org/details/KYW_20141007_110000_CBS_This_Morning#start/6009.8/end/6039.8,Tom McGarrigle (con),Kane for Senate,KYW,20141007_110000,20141007_070000,"October 7, 2014",7:00 AM,6010,KYW_20141007_110000_CBS_This_Morning#start/6009.8/end/6039.8,D,PA,State Senate 26th District,0,30
PA_2014_State_Senate_26th_Kane_for_Senate_Tom_McGarrigle_(con)_pro_0_con_30_#1,https://archive.org/details/WTXF_20141007_110000_Good_Day_Philadelphia#start/6257.4/end/6287.2,Tom McGarrigle (con),Kane for Senate,WTXF,20141007_110000,20141007_070000,"October 7, 2014",7:00 AM,6257,WTXF_20141007_110000_Good_Day_Philadelphia#start/6257.4/end/6287.2,D,PA,State Senate 26th District,0,30
PA_2014_State_Senate_26th_McGarrigle_for_State_Senate_John_Kane_(con)_pro_0_con_30_#1,https://archive.org/details/WPVI_20141007_110000_Good_Morning_America#start/6073.4/end/6105.8,John Kane (con),Tom McGarrigle for State Senate,WPVI,20141007_110000,20141007_070000,"October 7, 2014",7:00 AM,6073,WPVI_20141007_110000_Good_Morning_America#start/6073.4/end/6105.8,R,PA,State Senate 26th District,0,30
DE_2014_Senate_Chris_Coons_for_Delaware_Chris_Coons_(pro)_pro_30_con_0_#2,https://archive.org/details/WTXF_20141007_110000_Good_Day_Philadelphia#start/1675.3/end/1705.2,Chris Coons (pro),Chris Coons for Delaware,WTXF,20141007_110000,20141007_070000,"October 7, 2014",7:00 AM,1675,WTXF_20141007_110000_Good_Day_Philadelphia#start/1675.3/end/1705.2,D,DE,U.S. Senate,30,0
DE_2014_Senate_Chris_Coons_for_Delaware_Chris_Coons_(pro)_pro_30_con_0_#2,https://archive.org/details/WTXF_20141007_110000_Good_Day_Philadelphia#start/2678.4/end/2708.1,Chris Coons (pro),Chris Coons for Delaware,WTXF,20141007_110000,20141007_070000,"October 7, 2014",7:00 AM,2678,WTXF_20141007_110000_Good_Day_Philadelphia#start/2678.4/end/2708.1,D,DE,U.S. Senate,30,0
DE_2014_Senate_Chris_Coons_for_Delaware_Chris_Coons_(pro)_pro_30_con_0_#2,https://archive.org/details/WTXF_20141007_110000_Good_Day_Philadelphia#start/5234.8/end/5264.5,Chris Coons (pro),Chris Coons for Delaware,WTXF,20141007_110000,20141007_070000,"October 7, 2014",7:00 AM,5235,WTXF_20141007_110000_Good_Day_Philadelphia#start/5234.8/end/5264.5,D,DE,U.S. Senate,30,0
DE_2014_Senate_Chris_Coons_for_Delaware_Chris_Coons_(pro)_pro_30_con_0_#2,https://archive.org/details/WTXF_20141007_110000_Good_Day_Philadelphia#start/6167.3/end/6196.9,Chris Coons (pro),Chris Coons for Delaware,WTXF,20141007_110000,20141007_070000,"October 7, 2014",7:00 AM,6167,WTXF_20141007_110000_Good_Day_Philadelphia#start/6167.3/end/6196.9,D,DE,U.S. Senate,30,0
NJ_2014_CD1_Donald_Norcross_for_Congress_Donald_Norcross_(pro)_pro_30_con_0_#1,https://archive.org/details/WTXF_20141007_130000_Good_Day_Philadelphia_at_9#start/1332.9/end/1363.0,Donald Norcross (pro),Donald Norcross for Congress,WTXF,20141007_130000,20141007_090000,"October 7, 2014",9:00 AM,1333,WTXF_20141007_130000_Good_Day_Philadelphia_at_9#start/1332.9/end/1363.0,D,NJ,U.S. House of Representatives - Congressional District 1,30,0
NJ_2014_CD1_Donald_Norcross_for_Congress_Donald_Norcross_(pro)_pro_30_con_0_#1,https://archive.org/details/WTXF_20141007_130000_Good_Day_Philadelphia_at_9#start/2576.3/end/2606.0,Donald Norcross (pro),Donald Norcross for Congress,WTXF,20141007_130000,20141007_090000,"October 7, 2014",9:00 AM,2576,WTXF_20141007_130000_Good_Day_Philadelphia_at_9#start/2576.3/end/2606.0,D,NJ,U.S. House of Representatives - Congressional District 1,30,0
PA_2014_Gov_Tom_Wolf_for_Governor_Tom_Corbett_(con)_pro_0_con_30_#3,https://archive.org/details/WTXF_20141007_130000_Good_Day_Philadelphia_at_9#start/2301.3/end/2331.2,Tom Corbett (con),Tom Wolf for Governor,WTXF,20141007_130000,20141007_090000,"October 7, 2014",9:00 AM,2301,WTXF_20141007_130000_Good_Day_Philadelphia_at_9#start/2301.3/end/2331.2,D,PA,Governor,0,30
PA_2014_State_Senate_26th_Kane_for_Senate_Tom_McGarrigle_(con)_pro_0_con_30_#1,https://archive.org/details/WTXF_20141007_130000_Good_Day_Philadelphia_at_9#start/3127.8/end/3157.8,Tom McGarrigle (con),Kane for Senate,WTXF,20141007_130000,20141007_090000,"October 7, 2014",9:00 AM,3128,WTXF_20141007_130000_Good_Day_Philadelphia_at_9#start/3127.8/end/3157.8,D,PA,State Senate 26th District,0,30
DE_2014_Senate_Chris_Coons_for_Delaware_Chris_Coons_(pro)_pro_30_con_0_#2,https://archive.org/details/WTXF_20141007_130000_Good_Day_Philadelphia_at_9#start/1708.8/end/1738.7,Chris Coons (pro),Chris Coons for Delaware,WTXF,20141007_130000,20141007_090000,"October 7, 2014",9:00 AM,1709,WTXF_20141007_130000_Good_Day_Philadelphia_at_9#start/1708.8/end/1738.7,D,DE,U.S. Senate,30,0
PA_2014_Gov_Tom_Wolf_for_Governor_Tom_Wolf_(pro)_pro_30_con_0_#4,https://archive.org/details/WPVI_20141007_160000_Action_News#start/3263.0/end/3292.2,Tom Wolf (pro),Tom Wolf for Governor,WPVI,20141007_160000,20141007_120000,"October 7, 2014",12:00 PM,3263,WPVI_20141007_160000_Action_News#start/3263.0/end/3292.2,D,PA,Governor,30,0
PA_2014_Gov_Tom_Wolf_for_Governor_Tom_Wolf_(pro)_pro_30_con_0_#4,https://archive.org/details/WPVI_20141007_160000_Action_News#start/3263.0/end/3293.2,Tom Wolf (pro),Tom Wolf for Governor,WPVI,20141007_160000,20141007_120000,"October 7, 2014",12:00 PM,3263,WPVI_20141007_160000_Action_News#start/3263.0/end/3293.2,D,PA,Governor,30,0
PA_2014_State_Senate_26th_Kane_for_Senate_Tom_McGarrigle_(con)_pro_0_con_30_#1,https://archive.org/details/WPVI_20141007_160000_Action_News#start/2514.3/end/2544.6,Tom McGarrigle (con),Kane for Senate,WPVI,20141007_160000,20141007_120000,"October 7, 2014",12:00 PM,2514,WPVI_20141007_160000_Action_News#start/2514.3/end/2544.6,D,PA,State Senate 26th District,0,30
NJ_2014_CD1_Donald_Norcross_for_Congress_Donald_Norcross_(pro)_pro_30_con_0_#1,https://archive.org/details/WCAU_20141007_200000_NBC_10_News_at_4pm#start/2264.4/end/2294.7,Donald Norcross (pro),Donald Norcross for Congress,WCAU,20141007_200000,20141007_160000,"October 7, 2014",4:00 PM,2264,WCAU_20141007_200000_NBC_10_News_at_4pm#start/2264.4/end/2294.7,D,NJ,U.S. House of Representatives - Congressional District 1,30,0
NJ_2014_CD1_Donald_Norcross_for_Congress_Donald_Norcross_(pro)_pro_30_con_0_#1,https://archive.org/details/WPVI_20141007_200000_Action_News_at_4pm#start/2922.2/end/2952.2,Donald Norcross (pro),Donald Norcross for Congress,WPVI,20141007_200000,20141007_160000,"October 7, 2014",4:00 PM,2922,WPVI_20141007_200000_Action_News_at_4pm#start/2922.2/end/2952.2,D,NJ,U.S. House of Representatives - Congressional District 1,30,0
NJ_2014_CD3_Aimee_Belgard_for_Congress_Tom_MacArthur_(con)_pro_13_con_17,https://archive.org/details/WPVI_20141007_200000_Action_News_at_4pm#start/3228.2/end/3257.4,Tom MacArthur (con),Aimee Belgard For Congress,WPVI,20141007_200000,20141007_160000,"October 7, 2014",4:00 PM,3228,WPVI_20141007_200000_Action_News_at_4pm#start/3228.2/end/3257.4,D,NJ,U.S. House of Representatives - Congressional District 3,13,17
PA_2014_Gov_Tom_Corbett_for_Governor_Tom_Wolf_(con)_pro_0_con_30_#3,https://archive.org/details/WCAU_20141007_200000_NBC_10_News_at_4pm#start/3459.5/end/3489.7,Tom Wolf (con),Tom Corbett For Governor,WCAU,20141007_200000,20141007_160000,"October 7, 2014",4:00 PM,3460,WCAU_20141007_200000_NBC_10_News_at_4pm#start/3459.5/end/3489.7,R,PA,Governor,0,30
PA_2014_Gov_Tom_Corbett_for_Governor_Tom_Wolf_(con)_pro_0_con_30_#4,https://archive.org/details/WCAU_20141007_200000_NBC_10_News_at_4pm#start/1258.0/end/1288.1,Tom Wolf (con),Tom Corbett For Governor,WCAU,20141007_200000,20141007_160000,"October 7, 2014",4:00 PM,1258,WCAU_20141007_200000_NBC_10_News_at_4pm#start/1258.0/end/1288.1,R,PA,Governor,0,30
PA_2014_Gov_Tom_Wolf_for_Governor_Tom_Corbett_(con)_pro_0_con_30_#3,https://archive.org/details/WPVI_20141007_200000_Action_News_at_4pm#start/2832.5/end/2862.3,Tom Corbett (con),Tom Wolf for Governor,WPVI,20141007_200000,20141007_160000,"October 7, 2014",4:00 PM,2833,WPVI_20141007_200000_Action_News_at_4pm#start/2832.5/end/2862.3,D,PA,Governor,0,30
PA_2014_State_Senate_26th_Kane_for_Senate_Tom_McGarrigle_(con)_pro_0_con_30_#1,https://archive.org/details/WCAU_20141007_200000_NBC_10_News_at_4pm#start/3199.2/end/3229.0,Tom McGarrigle (con),Kane for Senate,WCAU,20141007_200000,20141007_160000,"October 7, 2014",4:00 PM,3199,WCAU_20141007_200000_NBC_10_News_at_4pm#start/3199.2/end/3229.0,D,PA,State Senate 26th District,0,30
DE_2014_Senate_Chris_Coons_for_Delaware_Chris_Coons_(pro)_pro_30_con_0_#2,https://archive.org/details/WPVI_20141007_200000_Action_News_at_4pm#start/2468.7/end/2498.6,Chris Coons (pro),Chris Coons for Delaware,WPVI,20141007_200000,20141007_160000,"October 7, 2014",4:00 PM,2469,WPVI_20141007_200000_Action_News_at_4pm#start/2468.7/end/2498.6,D,DE,U.S. Senate,30,0
NJ_2014_CD1_Donald_Norcross_for_Congress_Donald_Norcross_(pro)_pro_30_con_0_#1,https://archive.org/details/KYW_20141007_210000_Eyewitness_News_at_5#start/1449.8/end/1480.1,Donald Norcross (pro),Donald Norcross for Congress,KYW,20141007_210000,20141007_170000,"October 7, 2014",5:00 PM,1450,KYW_20141007_210000_Eyewitness_News_at_5#start/1449.8/end/1480.1,D,NJ,U.S. House of Representatives - Congressional District 1,30,0
NJ_2014_CD1_Donald_Norcross_for_Congress_Donald_Norcross_(pro)_pro_30_con_0_#1,https://archive.org/details/WCAU_20141007_210000_NBC_10_News_at_5pm#start/3231.3/end/3261.9,Donald Norcross (pro),Donald Norcross for Congress,WCAU,20141007_210000,20141007_170000,"October 7, 2014",5:00 PM,3231,WCAU_20141007_210000_NBC_10_News_at_5pm#start/3231.3/end/3261.9,D,NJ,U.S. House of Representatives - Congressional District 1,30,0
